brew_id,potion_sku,shop_id,cauldron_id,brewed_at,batch_size,brew_duration_minutes,quality_check,brewer_name
BRW-34369,POT-0086,SHP-08,CDR-37,2025-12-26T05:59:42Z,44,87,pass,Vesper Brightmantle
BRW-34370,POT-0035,SHP-02,CDR-29,2025-09-30 05:11:56,33,85,pass,Gideon Stormbottle
BRW-34371,POT-0102,SHP-04,CDR-05,2026-01-04T08:45:50Z,58,65,Fail,Gideon Gorsebush
BRW-34372,POT-0027,SHP-04,CDR-05,2025-04-17T08:54:47Z,16,106,pass,Gideon Stormbottle
BRW-34373,POT-0064,SHP-11,CDR-22,2025-01-08 10:14:17,51,104,pass,Fenwick Barrowmere
BRW-34374,POT-0063,SHP-04,CDR-38,2025-02-14T07:56:26Z,40,85,pass,Thaddeus Owlsworth
BRW-34375,POT-0094,SHP-14,CDR-18,2025-02-13 07:41:44,54,104,pass,Caspian Wandwright
BRW-34376,POT-0079,SHP-07,CDR-01,2024-06-27 11:44:54,42,59,pass,Gideon Hollowbranch
BRW-34377,POT-0052,SHP-06,CDR-09,2024-12-17T05:00:04Z,33,116,PASS,Elowen Gorsebush
BRW-34378,POT-0029,SHP-06,CDR-33,2025-01-07 10:25:27,21,91,pass,Nimbus Thistledown
BRW-34379,POT-0081,SHP-03,CDR-02,2024-09-25T08:28:31Z,23,95,pass,Gideon Gorsebush
BRW-34380,POT-0031,SHP-13,CDR-40,2026-03-08 05:41:19,27,50,Pass,Isolde Frostpetal
BRW-34381,POT-0076,SHP-08,CDR-40,2025-12-22T08:05:28Z,37,36,Pass,Isolde Duskwater
BRW-34382,POT-0108,SHP-05,CDR-16,2025-10-19T11:20:38Z,20,79,pass,Juniper Ashgrove
BRW-34383,POT-0033,SHP-09,CDR-36,2025-10-23T09:52:41Z,31,71,pass,Isolde Hazelrigg
BRW-34384,POT-0037,SHP-07,CDR-05,2025-12-23T09:25:30Z,49,67,pass,Isolde Hazelrigg
BRW-34385,POT-0025,SHP-15,CDR-25,2025-01-27 10:29:41,16,39,fail,Gideon Gorsebush
BRW-34386,POT-0025,SHP-09,CDR-38,2026-02-02T10:53:15Z,52,61,Pass,Umbra Barrowmere
BRW-34387,POT-0055,SHP-12,CDR-23,2025-12-01 06:33:31,21,115,PASS,Umbra Barrowmere
BRW-34388,POT-0006,SHP-12,CDR-07,2026-03-13T10:57:02Z,17,118,PASS,Thaddeus Ravenscroft
BRW-34389,POT-0069,SHP-01,CDR-40,2025-08-16T10:41:04Z,29,125,pass,Quilla Jackdaw
BRW-34390,POT-0073,SHP-01,CDR-39,2024-06-05T06:07:04Z,44,70,pass,Vesper Brightmantle
BRW-34391,POT-0117,SHP-12,CDR-22,2025-12-13 11:47:16,34,35,Pass,Corvin Netherfield
BRW-34392,POT-0033,SHP-11,CDR-12,2026-03-27 05:48:48,44,98,pass,Caspian Brightmantle
BRW-34393,POT-0109,SHP-01,CDR-30,2025-12-12 07:09:01,14,110,pass,Gideon Hollowbranch
BRW-34394,POT-0038,SHP-08,CDR-06,2025-08-25 09:36:46,24,44,pass,Belladonna Mistlethorn
BRW-34395,POT-0074,SHP-12,CDR-25,2026-05-28 10:56:11,49,107,Pass,Ignatius Ravenscroft
BRW-34396,POT-0079,SHP-14,CDR-29,2026-03-03T11:26:37Z,56,72,pass,Nimbus Thistledown
BRW-34397,POT-0042,SHP-04,CDR-07,2024-11-12T09:25:39Z,51,117,FAIL,Peregrine Zellandine
BRW-34398,POT-0108,SHP-11,CDR-16,2025-02-13T11:24:24Z,51,62,Pass,Corvin Netherfield
BRW-34399,POT-0062,SHP-01,CDR-31,2024-12-10 09:03:13,60,159,pass,Thaddeus Owlsworth
BRW-34400,POT-0113,SHP-02,CDR-37,2025-03-20 05:47:43,10,142,pass,Isolde Frostpetal
BRW-34401,POT-0112,SHP-15,CDR-06,2025-11-12 08:09:00,38,100,pass,Gideon Hollowbranch
BRW-34402,POT-0009,SHP-04,CDR-23,2024-06-01T05:45:47Z,57,94,pass,Nimbus Thistledown
BRW-34403,POT-0025,SHP-10,CDR-13,2026-03-19 05:33:33,14,40,pass,Vesper Brightmantle
BRW-34404,POT-0065,SHP-05,CDR-33,2026-02-12T09:39:04Z,59,52,pass,Gideon Hollowbranch
BRW-34405,POT-0089,SHP-01,CDR-37,2024-11-18 09:45:32,32,109,Pass,Grizelda Mistlethorn
BRW-34406,POT-0110,SHP-10,CDR-36,2024-06-06T11:52:44Z,32,133,Pass,Isolde Hazelrigg
BRW-34407,POT-0089,SHP-11,CDR-03,2024-12-23 11:38:49,36,122,pass,Umbra Barrowmere
BRW-34408,POT-0085,SHP-13,CDR-28,2024-08-15T11:54:39Z,19,133,pass,Thaddeus Ravenscroft
BRW-34409,POT-0064,SHP-10,CDR-38,2024-12-18T11:31:55Z,48,128,PASS,Thaddeus Owlsworth
BRW-34410,POT-0080,SHP-08,CDR-06,2026-05-27T09:03:43Z,32,125,pass,Belladonna Mistlethorn
BRW-34411,POT-0011,SHP-13,CDR-22,2025-02-09T10:41:02Z,37,126,pass,Quilla Jackdaw
BRW-34412,POT-0032,SHP-10,CDR-03,2025-04-05T09:41:09Z,33,110,pass,Rowan Hazelrigg
BRW-34413,POT-0027,SHP-09,CDR-06,2025-11-15T05:15:47Z,41,98,pass,Thaddeus Owlsworth
BRW-34414,POT-0004,SHP-12,CDR-28,2025-05-26 08:55:28,28,89,Pass,Caspian Brightmantle
BRW-34415,POT-0098,SHP-12,CDR-33,2025-10-11T09:15:18Z,17,103,pass,Morwenna Netherfield
BRW-34416,POT-0065,SHP-10,CDR-10,2024-12-06T09:45:01Z,45,15,pass,Gideon Gorsebush
BRW-34417,POT-0036,SHP-09,CDR-31,2024-11-07 05:30:23,57,94,pass,Corvin Netherfield
BRW-34418,POT-0085,SHP-09,CDR-03,2024-06-22 06:38:05,53,121,pass,Morwenna Netherfield
BRW-34419,POT-0079,SHP-09,CDR-36,2026-03-26T07:30:39Z,18,77,pass,Quilla Copperkettle
BRW-34420,POT-0059,SHP-03,CDR-31,2026-06-09T11:35:31Z,14,89,Pass,Thaddeus Ravenscroft
BRW-34421,POT-0117,SHP-02,CDR-27,2026-05-20 05:13:28,36,62,pass,Nimbus Thistledown
BRW-34422,POT-0087,SHP-09,CDR-39,2026-02-15T08:42:37Z,48,66,pass,Peregrine Zellandine
BRW-34423,POT-0051,SHP-08,CDR-28,2026-03-04T05:06:05Z,49,26,Pass,Isolde Frostpetal
BRW-34424,POT-0008,SHP-15,CDR-22,2025-08-10T08:29:27Z,13,74,pass,Morwenna Netherfield
BRW-34425,POT-0009,SHP-03,CDR-15,2024-10-04T06:18:01Z,18,91,pass,Isolde Duskwater
BRW-34426,POT-0097,SHP-11,CDR-18,2026-01-30T05:09:46Z,35,156,Pass,Quilla Jackdaw
BRW-34427,POT-0111,SHP-10,CDR-06,2026-01-25 09:20:42,26,59,Pass,Corvin Netherfield
BRW-34428,POT-0030,SHP-06,CDR-26,2025-12-30T09:19:09Z,49,76,pass,Caspian Brightmantle
BRW-34429,POT-0107,SHP-12,CDR-40,2025-08-14 10:56:36,59,73,pass,Belladonna Emberwhisk
BRW-34430,POT-0002,SHP-14,CDR-40,2025-11-30T11:37:48Z,32,79,pass,Dorian Saltmarsh
BRW-34431,POT-0109,SHP-01,CDR-16,2025-06-22T11:19:02Z,23,132,pass,Isolde Hazelrigg
BRW-34432,POT-0069,SHP-09,CDR-11,2026-05-16 11:47:28,34,117,pass,Umbra Barrowmere
BRW-34433,POT-0073,SHP-13,CDR-33,2025-10-06 05:24:08,26,62,pass,Quilla Copperkettle
BRW-34434,POT-0010,SHP-01,CDR-29,2026-01-26T06:26:59Z,46,145,PASS,Grizelda Mistlethorn
BRW-34435,POT-0100,SHP-08,CDR-24,2026-02-01T11:20:27Z,58,103,Pass,Elowen Gorsebush
BRW-34436,POT-0068,SHP-04,CDR-26,2025-09-03T07:56:27Z,20,53,pass,Umbra Barrowmere
BRW-34437,POT-0013,SHP-15,CDR-08,2025-09-04T10:39:41Z,37,87,Pass,Isolde Duskwater
BRW-34438,POT-0025,SHP-08,CDR-28,2026-04-27T06:32:31Z,38,47,PASS,Caspian Wandwright
BRW-34439,POT-0088,SHP-13,CDR-24,2025-10-27 09:33:25,33,73,Fail,Peregrine Zellandine
BRW-34440,POT-0037,SHP-12,CDR-35,2026-02-13T06:47:44Z,21,94,pass,Rowan Hazelrigg
BRW-34441,POT-0003,SHP-14,CDR-36,2026-02-06T09:14:56Z,27,46,pass,Gideon Stormbottle
BRW-34442,POT-0104,SHP-11,CDR-29,2025-04-30T05:19:51Z,13,157,pass,Caspian Brightmantle
BRW-34443,POT-0063,SHP-07,CDR-36,2025-08-12T08:07:50Z,31,60,pass,Morwenna Netherfield
BRW-34444,POT-0044,SHP-07,CDR-02,2026-05-23T07:57:56Z,18,73,pass,Umbra Barrowmere
BRW-34445,POT-0117,SHP-10,CDR-31,2026-04-19T07:43:41Z,42,48,Pass,Caspian Brightmantle
BRW-34446,POT-0022,SHP-10,CDR-23,2026-05-31 06:36:01,60,105,PASS,Seraphine Mistlethorn
BRW-34447,POT-0008,SHP-04,CDR-17,2025-11-11T06:01:32Z,12,49,pass,Thaddeus Ravenscroft
BRW-34448,POT-0031,SHP-06,CDR-05,2025-12-19 06:14:09,10,45,pass,Juniper Ashgrove
BRW-34449,POT-0079,SHP-13,CDR-04,2024-12-14T09:16:41Z,22,64,pass,Peregrine Zellandine
BRW-34450,POT-0013,SHP-13,CDR-14,2025-11-23T08:22:20Z,53,113,pass,Maribel Glimmerstone
BRW-34451,POT-0099,SHP-02,CDR-38,2026-01-18 08:36:12,25,147,pass,Isolde Frostpetal
BRW-34452,POT-0033,SHP-08,CDR-32,2025-05-10 08:06:10,33,73,Pass,Thaddeus Owlsworth
BRW-34453,POT-0061,SHP-11,CDR-10,2024-09-19T11:41:25Z,31,68,pass,Elowen Gorsebush
BRW-34454,POT-0066,SHP-13,CDR-33,2025-09-12T05:16:46Z,41,132,pass,Ignatius Ravenscroft
BRW-34455,POT-0013,SHP-02,CDR-32,2026-05-07T10:02:28Z,16,95,pass,Nimbus Thistledown
BRW-34456,POT-0022,SHP-07,CDR-22,2024-09-21T08:25:54Z,34,97,pass,Grizelda Mistlethorn
BRW-34457,POT-0049,SHP-11,CDR-16,2025-06-07 09:36:18,23,127,pass,Belladonna Mistlethorn
BRW-34458,POT-0101,SHP-09,CDR-11,2024-06-08 06:10:14,28,163,pass,Gideon Hollowbranch
BRW-34459,POT-0082,SHP-02,CDR-15,2024-09-09 06:01:52,37,50,pass,Ignatius Ravenscroft
BRW-34460,POT-0031,SHP-07,CDR-10,2026-02-23T08:52:07Z,11,52,Pass,Peregrine Zellandine
BRW-34461,POT-0095,SHP-01,CDR-04,2025-08-30T05:28:53Z,41,138,Pass,Corvin Netherfield
BRW-34462,POT-0001,SHP-02,CDR-27,2024-05-11 11:40:00,35,128,pass,Juniper Ashgrove
BRW-34463,POT-0038,SHP-12,CDR-39,2024-05-30 06:34:04,29,52,pass,Caspian Wandwright
BRW-34464,POT-0059,SHP-10,CDR-11,2026-02-27T07:53:09Z,26,118,PASS,Isolde Duskwater
BRW-34465,POT-0038,SHP-15,CDR-04,2024-08-14 09:27:08,55,15,Pass,Rowan Hazelrigg
BRW-34466,POT-0031,SHP-13,CDR-36,2026-05-14T05:22:25Z,13,38,pass,Peregrine Zellandine
BRW-34467,POT-0119,SHP-10,CDR-22,2025-04-05T10:36:58Z,16,68,Pass,Belladonna Mistlethorn
BRW-34468,POT-0034,SHP-09,CDR-33,2025-02-24T06:04:42Z,57,118,Pass,Quilla Jackdaw
BRW-34469,POT-0114,SHP-03,CDR-12,2025-02-18T07:01:20Z,21,105,Fail,Isolde Hazelrigg
BRW-34470,POT-0066,SHP-13,CDR-35,2025-03-09T09:34:57Z,24,61,pass,Rowan Hazelrigg
BRW-34471,POT-0054,SHP-11,CDR-31,2025-12-19 05:27:55,49,44,Pass,Belladonna Mistlethorn
BRW-34472,POT-0040,SHP-10,CDR-26,2025-03-04T05:23:38Z,51,79,pass,Thaddeus Ravenscroft
BRW-34473,POT-0086,SHP-09,CDR-12,2026-06-18 08:30:10,56,70,pass,Isolde Frostpetal
BRW-34474,POT-0017,SHP-13,CDR-28,2024-08-11 09:17:21,51,183,pass,Gideon Gorsebush
BRW-34475,POT-0034,SHP-11,CDR-02,2025-09-24T11:03:50Z,54,112,pass,Rowan Hazelrigg
BRW-34476,POT-0031,SHP-01,CDR-20,2026-03-20T08:31:22Z,33,41,pass,Gideon Gorsebush
BRW-34477,POT-0066,SHP-03,CDR-35,2025-09-28T10:09:30Z,45,126,pass,Quilla Jackdaw
BRW-34478,POT-0117,SHP-11,CDR-15,2025-07-01 08:49:06,54,31,pass,Thaddeus Owlsworth
BRW-34479,POT-0092,SHP-12,CDR-27,2024-10-19 11:23:24,16,81,pass,Rowan Hazelrigg
BRW-34480,POT-0056,SHP-11,CDR-06,2026-04-12 10:20:55,27,120,pass,Thaddeus Owlsworth
BRW-34481,POT-0103,SHP-07,CDR-25,2024-11-30 08:33:32,47,108,pass,Thaddeus Owlsworth
BRW-34482,POT-0031,SHP-06,CDR-25,2026-01-26T10:56:15Z,56,37,pass,Umbra Barrowmere
BRW-34483,POT-0098,SHP-13,CDR-38,2025-09-07T08:27:08Z,54,96,Pass,Elowen Gorsebush
BRW-34484,POT-0117,SHP-13,CDR-01,2026-04-13 05:54:14,25,59,Pass,Grizelda Mistlethorn
BRW-34485,POT-0100,SHP-06,CDR-34,2025-03-16T08:26:11Z,32,73,pass,Gideon Gorsebush
BRW-34486,POT-0043,SHP-10,CDR-28,2026-03-20T09:38:17Z,24,82,Pass,Gideon Brightmantle
BRW-34487,POT-0111,SHP-01,CDR-39,2026-01-04 05:48:03,44,40,pass,Belladonna Mistlethorn
BRW-34488,POT-0119,SHP-05,CDR-37,2024-06-16 09:29:04,16,80,Pass,Dorian Saltmarsh
BRW-34489,POT-0059,SHP-11,CDR-15,2026-05-10T06:06:33Z,35,105,pass,Corvin Netherfield
BRW-34490,POT-0051,SHP-12,CDR-39,2024-07-25T10:49:17Z,31,40,Pass,Thaddeus Ravenscroft
BRW-34491,POT-0031,SHP-10,CDR-01,2026-04-22T10:12:28Z,54,52,pass,Rowan Hazelrigg
BRW-34492,POT-0086,SHP-15,CDR-10,2026-05-26T10:44:27Z,31,63,Pass,Gideon Gorsebush
BRW-34493,POT-0085,SHP-14,CDR-15,2025-10-22 07:59:37,14,133,PASS,Peregrine Zellandine
BRW-34494,POT-0013,SHP-10,CDR-27,2025-11-27T06:19:49Z,45,104,pass,Corvin Netherfield
BRW-34495,POT-0108,SHP-12,CDR-32,2024-06-05T11:38:14Z,13,98,pass,Maribel Glimmerstone
BRW-34496,POT-0009,SHP-05,CDR-14,2026-02-09 05:44:23,20,99,Pass,Dorian Saltmarsh
BRW-34497,POT-0048,SHP-11,CDR-35,2025-07-22T05:29:21Z,27,110,pass,Corvin Netherfield
BRW-34498,POT-0031,SHP-12,CDR-20,2026-03-25T05:57:18Z,13,52,pass,Isolde Frostpetal
BRW-34499,POT-0065,SHP-09,CDR-11,2026-01-29T09:00:37Z,26,15,pass,Gideon Gorsebush
BRW-34500,POT-0005,SHP-10,CDR-05,2026-03-31 05:59:33,27,41,fail,Isolde Hazelrigg
BRW-34501,POT-0093,SHP-02,CDR-39,2025-02-27T07:11:18Z,39,97,Pass,Grizelda Mistlethorn
BRW-34502,POT-0064,SHP-02,CDR-34,2024-07-17T09:14:34Z,13,80,PASS,Rowan Hazelrigg
BRW-34503,POT-0031,SHP-06,CDR-34,2026-01-20 10:42:47,30,56,pass,Gideon Brightmantle
BRW-34504,POT-0102,SHP-08,CDR-05,2024-07-17T06:38:27Z,40,80,pass,Maribel Glimmerstone
BRW-34505,POT-0074,SHP-15,CDR-40,2026-06-24T11:04:33Z,60,112,pass,Peregrine Zellandine
BRW-34506,POT-0020,SHP-04,CDR-19,2024-12-20T10:34:59Z,13,125,pass,Belladonna Emberwhisk
BRW-34507,POT-0043,SHP-03,CDR-04,2025-10-20T06:19:14Z,18,71,pass,Gideon Stormbottle
BRW-34508,POT-0094,SHP-01,CDR-20,2025-12-16T06:23:44Z,21,105,Pass,Caspian Wandwright
BRW-34509,POT-0120,SHP-01,CDR-32,2025-06-16 11:30:36,52,87,Pass,Gideon Hollowbranch
BRW-34510,POT-0056,SHP-08,CDR-30,2026-03-03T07:27:14Z,10,101,pass,Seraphine Mistlethorn
BRW-34511,POT-0029,SHP-10,CDR-23,2025-09-28 09:37:25,32,73,pass,Grizelda Mistlethorn
BRW-34512,POT-0055,SHP-02,CDR-30,2025-10-09T10:58:23Z,36,114,fail,Isolde Frostpetal
BRW-34513,POT-0024,SHP-04,CDR-22,2025-02-09T11:02:37Z,42,113,pass,Quilla Jackdaw
BRW-34514,POT-0116,SHP-04,CDR-19,2025-03-15T07:11:42Z,40,81,PASS,Grizelda Mistlethorn
BRW-34515,POT-0080,SHP-03,CDR-04,2024-08-19T10:00:21Z,24,142,pass,Thaddeus Ravenscroft
BRW-34516,POT-0035,SHP-13,CDR-39,2024-08-01T10:59:28Z,23,82,pass,Seraphine Mistlethorn
BRW-34517,POT-0090,SHP-13,CDR-38,2025-11-02T09:59:48Z,49,81,Pass,Quilla Jackdaw
BRW-34518,POT-0026,SHP-05,CDR-08,2025-09-12T07:25:54Z,47,141,pass,Gideon Hollowbranch
BRW-34519,POT-0001,SHP-06,CDR-10,2026-05-01T06:53:25Z,16,131,pass,Vesper Brightmantle
BRW-34520,POT-0107,SHP-13,CDR-29,2025-08-04T08:42:49Z,17,42,Pass,Quilla Copperkettle
BRW-34521,POT-0013,SHP-05,CDR-29,2026-02-24 11:20:12,13,130,pass,Dorian Saltmarsh
BRW-34522,POT-0024,SHP-07,CDR-18,2026-06-19T05:55:05Z,37,143,Pass,Belladonna Emberwhisk
BRW-34523,POT-0042,SHP-02,CDR-05,2026-03-20 05:18:31,48,114,pass,Maribel Glimmerstone
BRW-34524,POT-0075,SHP-07,CDR-21,2025-10-28 10:15:09,41,115,PASS,Ignatius Ravenscroft
BRW-34525,POT-0061,SHP-10,CDR-22,2024-06-23 06:42:29,26,78,Pass,Peregrine Zellandine
BRW-34526,POT-0024,SHP-07,CDR-36,2025-05-08 05:22:59,36,118,Pass,Gideon Stormbottle
BRW-34527,POT-0100,SHP-12,CDR-39,2025-04-05T06:18:37Z,58,76,PASS,Gideon Brightmantle
BRW-34528,POT-0059,SHP-10,CDR-04,2026-05-26 09:59:16,29,90,pass,Elowen Gorsebush
BRW-34529,POT-0074,SHP-13,CDR-38,2026-05-13T06:35:58Z,26,95,pass,Gideon Brightmantle
BRW-34530,POT-0047,SHP-10,CDR-04,2025-08-18T11:38:47Z,33,88,Pass,Gideon Stormbottle
BRW-34531,POT-0082,SHP-14,CDR-29,2026-06-15 08:50:27,46,48,Pass,Isolde Frostpetal
BRW-34532,POT-0105,SHP-09,CDR-09,2026-06-22T09:16:47Z,58,143,pass,Isolde Hazelrigg
BRW-34533,POT-0058,SHP-09,CDR-12,2024-05-29 09:41:59,54,124,pass,Gideon Stormbottle
BRW-34534,POT-0056,SHP-06,CDR-01,2025-10-28 08:01:39,55,104,pass,Rowan Hazelrigg
BRW-34535,POT-0024,SHP-11,CDR-11,2024-12-18T10:50:57Z,35,120,pass,Quilla Copperkettle
BRW-34536,POT-0038,SHP-07,CDR-05,2026-03-29T05:42:18Z,45,69,Pass,Seraphine Mistlethorn
BRW-34537,POT-0094,SHP-12,CDR-39,2025-01-03T10:34:22Z,17,115,Pass,Umbra Barrowmere
BRW-34538,POT-0014,SHP-12,CDR-31,2025-03-04T08:54:00Z,36,56,Pass,Isolde Duskwater
BRW-34539,POT-0033,SHP-06,CDR-01,2025-10-01 07:29:09,43,60,pass,Isolde Duskwater
BRW-34540,POT-0030,SHP-14,CDR-34,2025-08-30 07:06:45,60,72,Pass,Rowan Hazelrigg
BRW-34541,POT-0050,SHP-13,CDR-12,2025-04-16 10:09:27,50,171,pass,Thaddeus Owlsworth
BRW-34542,POT-0087,SHP-06,CDR-15,2026-02-02 10:33:51,36,39,pass,Caspian Brightmantle
BRW-34543,POT-0064,SHP-04,CDR-36,2025-07-05 05:35:47,12,98,Pass,Isolde Hazelrigg
BRW-34544,POT-0100,SHP-03,CDR-12,2025-02-20T06:01:21Z,32,64,PASS,Juniper Ashgrove
BRW-34545,POT-0069,SHP-04,CDR-03,2025-09-06 07:26:46,32,93,PASS,Quilla Copperkettle
BRW-34546,POT-0098,SHP-10,CDR-11,2025-12-22 11:39:20,12,93,Pass,Rowan Hazelrigg
BRW-34547,POT-0120,SHP-03,CDR-15,2025-05-07T06:52:47Z,15,106,pass,Thaddeus Owlsworth
BRW-34548,POT-0006,SHP-03,CDR-22,2026-01-08 11:39:37,60,110,PASS,Rowan Hazelrigg
BRW-34549,POT-0047,SHP-07,CDR-31,2024-09-24T09:10:59Z,13,128,pass,Vesper Brightmantle
BRW-34550,POT-0007,SHP-12,CDR-07,2026-01-29 08:45:09,11,136,pass,Peregrine Zellandine
BRW-34551,POT-0094,SHP-08,CDR-36,2025-03-28T07:55:50Z,11,124,pass,Belladonna Emberwhisk
BRW-34552,POT-0112,SHP-05,CDR-18,2025-04-16 09:33:07,32,74,pass,Peregrine Zellandine
BRW-34553,POT-0118,SHP-09,CDR-31,2026-04-25 05:23:54,31,73,fail,Peregrine Zellandine
BRW-34554,POT-0032,SHP-13,CDR-17,2025-09-30 09:11:05,17,127,Pass,Isolde Hazelrigg
BRW-34555,POT-0040,SHP-07,CDR-07,2025-01-14T07:28:12Z,27,52,Pass,Seraphine Mistlethorn
BRW-34556,POT-0084,SHP-05,CDR-28,2025-12-28 07:56:07,20,117,pass,Rowan Hazelrigg
BRW-34557,POT-0117,SHP-15,CDR-13,2025-02-23T06:38:57Z,11,52,pass,Umbra Barrowmere
BRW-34558,POT-0095,SHP-10,CDR-07,2026-04-10 08:04:14,27,140,fail,Gideon Stormbottle
BRW-34559,POT-0044,SHP-14,CDR-32,2026-02-09T07:35:38Z,36,67,PASS,Umbra Barrowmere
BRW-34560,POT-0036,SHP-01,CDR-09,2024-10-04 07:17:06,20,89,PASS,Isolde Hazelrigg
BRW-34561,POT-0060,SHP-04,CDR-16,2026-04-17 10:11:15,16,156,PASS,Morwenna Netherfield
BRW-34562,POT-0065,SHP-04,CDR-03,2024-05-04T11:37:47Z,47,22,pass,Fenwick Barrowmere
BRW-34563,POT-0105,SHP-02,CDR-05,2024-08-07 10:51:27,22,119,pass,Belladonna Mistlethorn
BRW-34564,POT-0063,SHP-10,CDR-30,2024-08-13 06:09:03,11,40,pass,Gideon Hollowbranch
BRW-34565,POT-0111,SHP-05,CDR-10,2026-05-19T05:45:41Z,46,94,PASS,Corvin Netherfield
BRW-34566,POT-0028,SHP-15,CDR-29,2026-02-27T06:21:05Z,53,66,pass,Isolde Hazelrigg
BRW-34567,POT-0007,SHP-10,CDR-20,2026-01-25T05:21:30Z,44,135,pass,Grizelda Mistlethorn
BRW-34568,POT-0111,SHP-01,CDR-01,2026-01-29T11:01:39Z,41,82,pass,Caspian Brightmantle
BRW-34569,POT-0081,SHP-08,CDR-03,2025-05-23 10:24:12,51,107,pass,Dorian Saltmarsh
BRW-34570,POT-0031,SHP-02,CDR-29,2026-02-24T09:36:00Z,52,44,Pass,Vesper Brightmantle
BRW-34571,POT-0116,SHP-05,CDR-24,2026-05-11T06:55:38Z,22,99,Fail,Quilla Jackdaw
BRW-34572,POT-0095,SHP-11,CDR-10,2025-09-15T07:23:31Z,50,120,pass,Caspian Wandwright
BRW-34573,POT-0107,SHP-06,CDR-22,2026-03-28T05:33:13Z,24,60,pass,Ignatius Ravenscroft
BRW-34574,POT-0032,SHP-13,CDR-25,2025-10-20T10:41:20Z,45,87,pass,Belladonna Emberwhisk
BRW-34575,POT-0101,SHP-15,CDR-20,2024-11-27T08:56:29Z,10,136,pass,Umbra Barrowmere
BRW-34576,POT-0081,SHP-06,CDR-34,2026-06-08T06:48:36Z,40,94,Pass,Quilla Jackdaw
BRW-34577,POT-0007,SHP-05,CDR-34,2026-06-27T10:46:50Z,33,162,pass,Gideon Hollowbranch
BRW-34578,POT-0084,SHP-15,CDR-01,2024-09-25 10:12:14,43,107,pass,Gideon Hollowbranch
BRW-34579,POT-0002,SHP-03,CDR-28,2024-12-17T11:17:13Z,37,83,fail,Vesper Brightmantle
BRW-34580,POT-0065,SHP-11,CDR-25,2026-05-02 11:54:47,16,46,pass,Belladonna Emberwhisk
BRW-34581,POT-0028,SHP-14,CDR-11,2026-04-18T10:37:12Z,33,51,pass,Nimbus Thistledown
BRW-34582,POT-0001,SHP-14,CDR-13,2024-11-24 10:16:09,19,115,pass,Belladonna Mistlethorn
BRW-34583,POT-0063,SHP-14,CDR-24,2024-11-08T06:20:15Z,29,86,pass,Caspian Wandwright
BRW-34584,POT-0015,SHP-12,CDR-21,2026-05-04T08:03:58Z,16,75,fail,Vesper Brightmantle
BRW-34585,POT-0002,SHP-07,CDR-21,2024-05-27T11:13:42Z,17,69,pass,Grizelda Mistlethorn
BRW-34586,POT-0032,SHP-15,CDR-25,2026-03-02 11:35:34,15,116,pass,Isolde Hazelrigg
BRW-34587,POT-0074,SHP-11,CDR-07,2026-06-14T10:21:53Z,19,130,Pass,Juniper Ashgrove
BRW-34588,POT-0078,SHP-11,CDR-40,2025-07-31 08:45:06,53,97,pass,Gideon Stormbottle
BRW-34589,POT-0055,SHP-14,CDR-32,2026-06-12 05:47:17,37,136,pass,Thaddeus Ravenscroft
BRW-34590,POT-0012,SHP-11,CDR-27,2026-01-11 08:05:20,49,81,pass,Dorian Saltmarsh
BRW-34591,POT-0063,SHP-09,CDR-37,2025-10-13T05:05:32Z,46,57,pass,Maribel Glimmerstone
BRW-34592,POT-0109,SHP-15,CDR-05,2025-06-16 10:41:58,15,136,pass,Vesper Brightmantle
BRW-34593,POT-0040,SHP-12,CDR-17,2025-12-20T09:17:00Z,55,37,pass,Rowan Hazelrigg
BRW-34594,POT-0095,SHP-15,CDR-14,2026-01-27T11:21:18Z,59,134,pass,Belladonna Emberwhisk
BRW-34595,POT-0106,SHP-02,CDR-27,2026-06-20 06:39:10,23,75,pass,Caspian Wandwright
BRW-34596,POT-0021,SHP-13,CDR-12,2025-10-16T06:25:11Z,20,79,pass,Isolde Hazelrigg
BRW-34597,POT-0071,SHP-14,CDR-37,2026-05-10T07:34:04Z,55,79,pass,Juniper Ashgrove
BRW-34598,POT-0069,SHP-07,CDR-27,2024-11-08T09:08:58Z,15,124,Pass,Seraphine Mistlethorn
BRW-34599,POT-0012,SHP-06,CDR-29,2026-06-26T10:17:21Z,35,90,pass,Peregrine Zellandine
BRW-34600,POT-0117,SHP-04,CDR-14,2025-08-03T11:03:56Z,13,65,pass,Morwenna Netherfield
BRW-34601,POT-0089,SHP-06,CDR-06,2024-07-07T10:09:36Z,34,104,pass,Corvin Netherfield
BRW-34602,POT-0068,SHP-14,CDR-04,2025-09-06 05:23:20,28,79,Pass,Belladonna Mistlethorn
BRW-34603,POT-0012,SHP-09,CDR-02,2026-02-14T10:04:04Z,47,70,pass,Gideon Stormbottle
BRW-34604,POT-0103,SHP-10,CDR-17,2025-07-20 11:35:29,28,93,pass,Morwenna Netherfield
BRW-34605,POT-0051,SHP-02,CDR-14,2026-01-04 10:22:55,39,71,Pass,Caspian Brightmantle
BRW-34606,POT-0071,SHP-10,CDR-20,2026-01-01T11:59:09Z,36,72,pass,Thaddeus Owlsworth
BRW-34607,POT-0074,SHP-14,CDR-31,2026-04-26 07:31:27,16,108,PASS,Belladonna Emberwhisk
