customer_id,full_name,email,home_region,signed_up_at,birth_year,favored_discipline
WIZ-17257,Petra Crowfeather,petra.crowfeather302@owlmail.co,ec,2024-06-28,1918,Alchemy
WIZ-17258,Quilla Quickbramble,quilla.quickbramble172@owlmail.co,ml,2025-05-08,1979,Alchemy
WIZ-17259,Oleander Jackdaw,oleander.jackdaw393@crystalball.io,Northern Reaches,2025-04-12,1913,Healing
WIZ-17260,Fenwick Mossheart,fenwick.mossheart26@grimoire.org,sw,2026-03-26,1915,Transmutation
WIZ-17261,Hawthorne Zellandine,hawthorne.zellandine735@owlmail.co,Northern Reaches,2024-09-04,1978,Alchemy
WIZ-17262,Seraphine Foxglove,seraphine.foxglove696@crystalball.io,NR,2024-12-21,1935,Transmutation
WIZ-17263,Peregrine Nightbloom,peregrine.nightbloom627@moonmail.net,the marshlands,2023-10-09,1972,Transmutation
WIZ-17264,Maribel Umberfall,maribel.umberfall171@grimoire.org,cv,2024-03-27,1979,Divination
WIZ-17265,Gideon Larkspur,gideon.larkspur840@ravenpost.net,EC,2024-01-31,1975,Transmutation
WIZ-17266,Umbra Ravenscroft,umbra.ravenscroft371@crystalball.io,SW,2025-05-29,1957,Divination
WIZ-17267,Oleander Jackdaw,oleander.jackdaw440@owlmail.co,Crystal Vale,2024-11-23,1937,Herbalism
WIZ-17268,Morwenna Vexley,morwenna.vexley469@moonmail.net,NR,2024-08-27,1955,ALCHEMY
WIZ-17269,Morwenna Cinderfell,morwenna.cinderfell980@moonmail.net,ember coast,2025-01-08,1999,Divination
WIZ-17270,Lyra Larkspur,lyra.larkspur126@moonmail.net,ec,2026-04-25,1998,TRANSMUTATION
WIZ-17271,Corvin Kilnworth,corvin.kilnworth987@grimoire.org,SW,2025-01-27,1962,Transmutation
WIZ-17272,Umbra Hazelrigg,umbra.hazelrigg720@crystalball.io,cv,2025-03-28,1971,Divination
WIZ-17273,Lyra Nightbloom,lyra.nightbloom663@ravenpost.net,Northern Reaches,2023-11-03,1998,Alchemy
WIZ-17274,Nimbus Gorsebush,nimbus.gorsebush131@ravenpost.net,nr,2024-07-16,1904,Herbalism
WIZ-17275,Kestrel Frostpetal,kestrel.frostpetal649@ravenpost.net,NR,2025-06-28,1899,Herbalism
WIZ-17276,Petra Cinderfell,petra.cinderfell31@moonmail.net,ec,2024-02-04,1902,Enchantment
WIZ-17277,Morwenna Hollowbranch,morwenna.hollowbranch861@grimoire.org,Northern Reaches,2024-04-23,1944,Healing
WIZ-17278,Xanthe Frostpetal,xanthe.frostpetal786@grimoire.org,ec,2024-05-18,2003,Illusion
WIZ-17279,Xanthe Hollowbranch,xanthe.hollowbranch862@grimoire.org,The Marshlands,2023-06-22,2000,Herbalism
WIZ-17280,Isolde Duskwater,isolde.duskwater563@ravenpost.net,CV,2026-04-27,1970,Enchantment
WIZ-17281,Xanthe Wyrmwood,xanthe.wyrmwood376@moonmail.net,The Marshlands,2023-01-10,1933,Alchemy
WIZ-17282,Ambrose Mistlethorn,ambrose.mistlethorn251@moonmail.net,ec,2023-11-16,1935,Enchantment
WIZ-17283,Lyra Fernwhistle,lyra.fernwhistle314@moonmail.net,northern reaches,2025-06-11,1893,DIVINATION
WIZ-17284,Belladonna Owlsworth,belladonna.owlsworth126@grimoire.org,nr,2026-01-06,1905,Enchantment
WIZ-17285,Dorian Barrowmere,dorian.barrowmere952@crystalball.io,CV,2023-06-22,1957,Alchemy
WIZ-17286,Ignatius Nightbloom,ignatius.nightbloom702@crystalball.io,SW,2024-01-13,1967,Healing
WIZ-17287,Isolde Copperkettle,isolde.copperkettle385@ravenpost.net,ec,2025-08-08,1960,Divination
WIZ-17288,Corvin Everbright,corvin.everbright461@ravenpost.net,SW,2025-04-02,1966,Illusion
WIZ-17289,Oswin Jackdaw,oswin.jackdaw728@crystalball.io,cv,2024-11-03,1895,Illusion
WIZ-17290,Dorian Stormbottle,dorian.stormbottle212@ravenpost.net,EC,2025-10-26,1974,Transmutation
WIZ-17291,Umbra Saltmarsh,umbra.saltmarsh814@crystalball.io,sw,2023-06-20,1977,Alchemy
WIZ-17292,Bramble Hazelrigg,bramble.hazelrigg413@owlmail.co,ML,2025-09-07,1942,Healing
WIZ-17293,Elowen Cinderfell,elowen.cinderfell890@ravenpost.net,ML,2024-09-30,1968,Alchemy
WIZ-17294,Grizelda Zellandine,grizelda.zellandine82@moonmail.net,nr,2025-10-30,1916,Divination
WIZ-17295,Elowen Copperkettle,elowen.copperkettle958@grimoire.org,ML,2024-11-19,1974,Transmutation
WIZ-17296,Quilla Wyrmwood,quilla.wyrmwood152@moonmail.net,EC,2023-12-08,1982,Enchantment
WIZ-17297,Morwenna Yewbarrow,morwenna.yewbarrow854@owlmail.co,northern reaches,2025-06-26,1897,Alchemy
WIZ-17298,Jasper Tanglewood,jasper.tanglewood556@ravenpost.net,ml,2025-10-28,1959,Healing
WIZ-17299,Rowan Moonbrook,rowan.moonbrook938@moonmail.net,CV,2024-11-09,1994,Enchantment
WIZ-17300,Hesper Wyrmwood,hesper.wyrmwood879@moonmail.net,northern reaches,2025-10-04,2000,Divination
WIZ-17301,Lyra Copperkettle,lyra.copperkettle266@owlmail.co,ML,2023-07-23,2002,Enchantment
WIZ-17302,Alaric Jackdaw,alaric.jackdaw318@crystalball.io,ml,2023-10-01,1916,Herbalism
WIZ-17303,Grizelda Copperkettle,grizelda.copperkettle32@grimoire.org,ml,2023-05-10,1937,Alchemy
WIZ-17304,Cassia Hazelrigg,cassia.hazelrigg790@grimoire.org,Crystal Vale,2025-10-10,1969,Transmutation
WIZ-17305,Alaric Dimbleby,alaric.dimbleby144@owlmail.co,NR,2024-08-28,1930,Enchantment
WIZ-17306,Lyra Quickbramble,lyra.quickbramble420@owlmail.co,silverwood,2023-12-01,1925,ILLUSION
WIZ-17307,Oleander Stormbottle,oleander.stormbottle595@owlmail.co,ml,2024-11-05,1978,Enchantment
WIZ-17308,Rowan Crowfeather,rowan.crowfeather988@moonmail.net,ember coast,2023-02-02,1899,Enchantment
WIZ-17309,Dorian Saltmarsh,dorian.saltmarsh819@owlmail.co,NR,2023-09-12,1943,Divination
WIZ-17310,Grizelda Mossheart,grizelda.mossheart350@crystalball.io,ml,2023-12-04,1901,Illusion
WIZ-17311,Alaric Duskwater,alaric.duskwater625@ravenpost.net,CV,2024-02-01,1906,Illusion
WIZ-17312,Wendeline Quickbramble,wendeline.quickbramble120@ravenpost.net,EC,2024-07-06,1933,Alchemy
WIZ-17313,Cassia Tanglewood,cassia.tanglewood325@owlmail.co,SW,2026-02-01,1914,Herbalism
WIZ-17314,Xanthe Ravenscroft,xanthe.ravenscroft905@grimoire.org,CV,2025-06-26,1909,Alchemy
WIZ-17315,Umbra Fernwhistle,umbra.fernwhistle160@grimoire.org,nr,2025-09-11,1915,Alchemy
WIZ-17316,Petra Moonbrook,petra.moonbrook179@ravenpost.net,NR,2025-09-20,1893,Healing
WIZ-17317,Oswin Nightbloom,oswin.nightbloom209@grimoire.org,nr,2023-04-20,1912,Divination
WIZ-17318,Ambrose Fernwhistle,ambrose.fernwhistle716@crystalball.io,SW,2024-02-19,1890,Divination
WIZ-17319,Juniper Mistlethorn,juniper.mistlethorn982@ravenpost.net,CV,2023-12-06,1960,Herbalism
WIZ-17320,Xanthe Wyrmwood,xanthe.wyrmwood845@grimoire.org,Silverwood,2024-12-04,1890,Enchantment
WIZ-17321,Quilla Emberwhisk,quilla.emberwhisk24@moonmail.net,CV,2024-07-03,1985,Alchemy
WIZ-17322,Juniper Dimbleby,juniper.dimbleby264@ravenpost.net,Northern Reaches,2026-06-01,1901,Alchemy
WIZ-17323,Fenwick Zellandine,fenwick.zellandine845@grimoire.org,SW,2025-03-18,1888,Alchemy
WIZ-17324,Dorian Winterbourne,dorian.winterbourne130@moonmail.net,NR,2024-10-07,1940,Alchemy
WIZ-17325,Quilla Umberfall,quilla.umberfall21@moonmail.net,NR,2024-04-08,1978,Herbalism
WIZ-17326,Fiora Copperkettle,fiora.copperkettle695@crystalball.io,Northern Reaches,2024-05-04,1906,Alchemy
WIZ-17327,Seraphine Thistledown,seraphine.thistledown559@crystalball.io,EC,2025-06-10,1903,Divination
WIZ-17328,Peregrine Winterbourne,peregrine.winterbourne291@moonmail.net,cv,2025-11-13,1991,Divination
WIZ-17329,Edric Brightmantle,edric.brightmantle269@ravenpost.net,NR,2023-01-08,1991,Illusion
WIZ-17330,Petra Emberwhisk,petra.emberwhisk352@owlmail.co,nr,2024-07-27,1924,TRANSMUTATION
WIZ-17331,Thaddeus Jackdaw,thaddeus.jackdaw216@crystalball.io,EC,2023-11-02,1981,Herbalism
WIZ-17332,Juniper Everbright,juniper.everbright247@grimoire.org,Northern Reaches,2024-12-23,1930,DIVINATION
WIZ-17333,Fiora Wandwright,fiora.wandwright672@ravenpost.net,ec,2024-02-13,1893,Illusion
WIZ-17334,Elowen Nightbloom,elowen.nightbloom975@ravenpost.net,Ember Coast,2023-04-28,1962,HERBALISM
WIZ-17335,Delphine Brightmantle,delphine.brightmantle441@grimoire.org,CV,2023-02-02,1905,Transmutation
WIZ-17336,Fiora Dimbleby,fiora.dimbleby130@grimoire.org,ML,2023-03-12,1946,Transmutation
WIZ-17337,Lyra Everbright,lyra.everbright540@ravenpost.net,Silverwood,2025-10-11,1897,Illusion
WIZ-17338,Caspian Jackdaw,caspian.jackdaw614@owlmail.co,NR,2025-04-19,1901,Alchemy
WIZ-17339,Gideon Tanglewood,gideon.tanglewood167@crystalball.io,nr,2025-01-27,1925,Alchemy
WIZ-17340,Jasper Umberfall,jasper.umberfall166@ravenpost.net,ec,2023-04-06,1932,HERBALISM
WIZ-17341,Quilla Moonbrook,quilla.moonbrook342@crystalball.io,NR,2024-10-01,1961,Herbalism
WIZ-17342,Elowen Mistlethorn,elowen.mistlethorn261@moonmail.net,NR,2025-01-20,1946,Alchemy
WIZ-17343,Seraphine Hazelrigg,seraphine.hazelrigg241@ravenpost.net,Silverwood,2025-07-22,1937,Illusion
WIZ-17344,Oswin Ravenscroft,oswin.ravenscroft673@moonmail.net,Northern Reaches,2025-02-05,1896,ENCHANTMENT
WIZ-17345,Bramble Ashgrove,bramble.ashgrove559@ravenpost.net,The Marshlands,2026-05-25,1996,Herbalism
WIZ-17346,Umbra Glimmerstone,umbra.glimmerstone222@crystalball.io,NR,2024-02-14,1915,Herbalism
WIZ-17347,Alaric Fernwhistle,alaric.fernwhistle306@grimoire.org,nr,2024-02-01,1913,Illusion
WIZ-17348,Belladonna Jackdaw,belladonna.jackdaw988@owlmail.co,nr,2026-04-05,1924,Divination
WIZ-17349,Morwenna Hazelrigg,morwenna.hazelrigg247@crystalball.io,ml,2023-10-15,1933,Alchemy
WIZ-17350,Umbra Glimmerstone,umbra.glimmerstone480@ravenpost.net,CV,2024-10-17,2002,Divination
WIZ-17351,Umbra Kilnworth,umbra.kilnworth526@moonmail.net,ec,2024-01-23,1975,Transmutation
WIZ-17352,Dorian Nightbloom,dorian.nightbloom236@owlmail.co,NR,2025-12-13,1980,TRANSMUTATION
WIZ-17353,Fenwick Frostpetal,fenwick.frostpetal535@owlmail.co,the marshlands,2024-09-20,1905,Transmutation
WIZ-17354,Lyra Copperkettle,lyra.copperkettle133@moonmail.net,the marshlands,2023-10-02,1914,Enchantment
WIZ-17355,Corvin Stormbottle,corvin.stormbottle348@crystalball.io,NR,2023-04-19,1924,Transmutation
WIZ-17356,Morwenna Tanglewood,morwenna.tanglewood867@ravenpost.net,CV,2024-04-11,1889,Enchantment
WIZ-17357,Caspian Frostpetal,caspian.frostpetal311@owlmail.co,SW,2024-02-24,1890,Alchemy
WIZ-17358,Kestrel Quickbramble,kestrel.quickbramble395@grimoire.org,CV,2024-11-07,1967,Herbalism
WIZ-17359,Corvin Brightmantle,corvin.brightmantle337@grimoire.org,CV,2025-09-30,1917,Divination
WIZ-17360,Bramble Zellandine,bramble.zellandine796@owlmail.co,nr,2024-08-15,1983,Healing
WIZ-17361,Vesper Ironquill,vesper.ironquill506@grimoire.org,The Marshlands,2024-12-19,2002,Enchantment
WIZ-17362,Edric Umberfall,edric.umberfall581@grimoire.org,SW,2025-12-12,1960,Illusion
WIZ-17363,Isolde Larkspur,isolde.larkspur955@crystalball.io,Northern Reaches,2024-02-17,1960,Divination
WIZ-17364,Edric Hollowbranch,edric.hollowbranch825@ravenpost.net,SW,2025-07-17,1988,Herbalism
WIZ-17365,Umbra Winterbourne,umbra.winterbourne979@grimoire.org,EC,2023-09-28,1964,Enchantment
WIZ-17366,Kestrel Brightmantle,kestrel.brightmantle511@ravenpost.net,Northern Reaches,2024-08-05,1964,Illusion
WIZ-17367,Kestrel Emberwhisk,kestrel.emberwhisk562@crystalball.io,ml,2023-11-11,1898,Enchantment
WIZ-17368,Thaddeus Wyrmwood,thaddeus.wyrmwood738@crystalball.io,CV,2023-03-19,1915,Healing
WIZ-17369,Fiora Frostpetal,fiora.frostpetal791@grimoire.org,ember coast,2025-05-06,2004,Enchantment
WIZ-17370,Kestrel Foxglove,kestrel.foxglove713@moonmail.net,CV,2025-01-22,1980,Healing
WIZ-17371,Cassia Fernwhistle,cassia.fernwhistle487@ravenpost.net,NR,2024-09-14,1908,TRANSMUTATION
WIZ-17372,Dorian Cinderfell,dorian.cinderfell766@grimoire.org,CV,2024-12-26,1968,Healing
WIZ-17373,Yarrow Frostpetal,yarrow.frostpetal739@grimoire.org,EC,2023-07-31,1905,ALCHEMY
WIZ-17374,Fiora Wandwright,fiora.wandwright690@ravenpost.net,ML,2023-11-29,1974,Alchemy
WIZ-17375,Dorian Everbright,dorian.everbright653@ravenpost.net,Ember Coast,2025-04-03,2000,ALCHEMY
WIZ-17376,Delphine Vexley,delphine.vexley560@crystalball.io,Silverwood,2023-12-19,1948,Illusion
WIZ-17377,Oswin Crowfeather,oswin.crowfeather950@ravenpost.net,Silverwood,2024-11-21,1898,Alchemy
WIZ-17378,Kestrel Nightbloom,kestrel.nightbloom266@owlmail.co,CV,2024-03-21,1985,Illusion
WIZ-17379,Yarrow Brightmantle,yarrow.brightmantle579@owlmail.co,Silverwood,2023-02-09,1946,Transmutation
WIZ-17380,Caspian Owlsworth,caspian.owlsworth21@crystalball.io,SW,2023-06-20,1910,Healing
WIZ-17381,Oleander Crowfeather,oleander.crowfeather85@grimoire.org,sw,2024-10-13,1893,Transmutation
WIZ-17382,Oswin Barrowmere,oswin.barrowmere737@moonmail.net,nr,2023-07-09,1995,Alchemy
WIZ-17383,Fiora Wyrmwood,fiora.wyrmwood458@moonmail.net,nr,2024-01-24,1965,Illusion
WIZ-17384,Bramble Quickbramble,bramble.quickbramble587@grimoire.org,cv,2023-04-14,1894,Transmutation
WIZ-17385,Belladonna Foxglove,belladonna.foxglove463@grimoire.org,ML,2025-02-20,1913,Healing
WIZ-17386,Wendeline Thistledown,wendeline.thistledown296@owlmail.co,nr,2025-02-17,1986,Healing
WIZ-17387,Xanthe Dimbleby,xanthe.dimbleby48@ravenpost.net,the marshlands,2026-03-13,1971,Healing
WIZ-17388,Rowan Ironquill,rowan.ironquill37@moonmail.net,CV,2024-09-16,1950,Herbalism
WIZ-17389,Umbra Moonbrook,umbra.moonbrook823@grimoire.org,CV,2025-05-18,1969,Enchantment
WIZ-17390,Ignatius Ravenscroft,ignatius.ravenscroft848@moonmail.net,cv,2026-01-17,1974,Enchantment
WIZ-17391,Alaric Emberwhisk,alaric.emberwhisk360@ravenpost.net,Northern Reaches,2025-10-08,1926,Enchantment
WIZ-17392,Wendeline Thistledown,wendeline.thistledown650@ravenpost.net,ML,2026-03-15,1973,HERBALISM
WIZ-17393,Corvin Dimbleby,corvin.dimbleby320@crystalball.io,CV,2025-07-14,1946,Healing
WIZ-17394,Peregrine Ironquill,peregrine.ironquill878@owlmail.co,NR,2026-04-01,1979,Enchantment
WIZ-17395,Maribel Everbright,maribel.everbright976@owlmail.co,Silverwood,2023-01-19,1947,Enchantment
WIZ-17396,Caspian Tanglewood,caspian.tanglewood795@crystalball.io,EC,2025-09-28,2004,Divination
WIZ-17397,Juniper Ashgrove,juniper.ashgrove172@owlmail.co,the marshlands,2024-07-29,1959,Alchemy
WIZ-17398,Thaddeus Kilnworth,thaddeus.kilnworth285@crystalball.io,Silverwood,2024-11-08,1927,Healing
WIZ-17399,Thaddeus Copperkettle,thaddeus.copperkettle871@crystalball.io,ML,2025-04-16,1922,Transmutation
WIZ-17400,Fiora Everbright,fiora.everbright10@ravenpost.net,EC,2024-04-04,1980,Transmutation
WIZ-17401,Morwenna Owlsworth,morwenna.owlsworth570@grimoire.org,NR,2023-02-05,2005,Healing
WIZ-17402,Elowen Tanglewood,elowen.tanglewood775@owlmail.co,ML,2023-06-25,1916,Healing
WIZ-17403,Delphine Saltmarsh,delphine.saltmarsh645@crystalball.io,ml,2026-03-05,1981,DIVINATION
WIZ-17404,Dorian Yewbarrow,dorian.yewbarrow762@crystalball.io,northern reaches,2024-11-09,1940,Divination
WIZ-17405,Peregrine Jackdaw,peregrine.jackdaw35@owlmail.co,cv,2025-02-07,1911,Alchemy
WIZ-17406,Gideon Hollowbranch,gideon.hollowbranch508@crystalball.io,nr,2026-02-07,1959,Divination
WIZ-17407,Nimbus Netherfield,nimbus.netherfield425@owlmail.co,EC,2025-01-21,1943,Healing
WIZ-17408,Edric Frostpetal,edric.frostpetal568@moonmail.net,EC,2023-11-01,1927,Healing
WIZ-17409,Oleander Ravenscroft,oleander.ravenscroft579@crystalball.io,SW,2025-08-27,1968,Herbalism
WIZ-17410,Vesper Moonbrook,vesper.moonbrook222@crystalball.io,silverwood,2026-03-18,1890,Transmutation
WIZ-17411,Cassia Crowfeather,cassia.crowfeather852@ravenpost.net,EC,2024-09-15,1999,Divination
WIZ-17412,Belladonna Brightmantle,belladonna.brightmantle524@owlmail.co,SW,2026-05-07,1975,ILLUSION
WIZ-17413,Gideon Wyrmwood,gideon.wyrmwood40@owlmail.co,CV,2024-01-25,1898,Transmutation
WIZ-17414,Elowen Umberfall,elowen.umberfall889@owlmail.co,CV,2024-01-12,1918,Healing
WIZ-17415,Maribel Hazelrigg,maribel.hazelrigg960@grimoire.org,Northern Reaches,2024-05-28,1947,Healing
WIZ-17416,Yarrow Moonbrook,yarrow.moonbrook656@ravenpost.net,NR,2025-10-14,1998,Divination
WIZ-17417,Thaddeus Larkspur,thaddeus.larkspur801@owlmail.co,NR,2023-07-01,1981,Alchemy
WIZ-17418,Morwenna Mossheart,morwenna.mossheart631@moonmail.net,NR,2023-03-27,1919,Transmutation
WIZ-17419,Yarrow Thistledown,yarrow.thistledown389@crystalball.io,CV,2026-02-07,1892,Transmutation
WIZ-17420,Rowan Tanglewood,rowan.tanglewood512@ravenpost.net,EC,2024-12-28,1989,Enchantment
WIZ-17421,Gideon Emberwhisk,gideon.emberwhisk100@moonmail.net,NR,2024-01-21,1970,Divination
WIZ-17422,Oleander Emberwhisk,oleander.emberwhisk894@ravenpost.net,sw,2024-02-27,1896,HERBALISM
WIZ-17423,Jasper Stormbottle,jasper.stormbottle106@grimoire.org,Ember Coast,2023-12-01,1930,Enchantment
WIZ-17424,Juniper Stormbottle,juniper.stormbottle322@crystalball.io,ec,2023-09-14,1972,Illusion
WIZ-17425,Thaddeus Umberfall,thaddeus.umberfall588@moonmail.net,Northern Reaches,2023-08-27,1975,Enchantment
WIZ-17426,Belladonna Wyrmwood,belladonna.wyrmwood543@owlmail.co,sw,2025-11-29,1917,Illusion
WIZ-17427,Hesper Glimmerstone,hesper.glimmerstone471@ravenpost.net,Silverwood,2023-12-30,1933,Alchemy
WIZ-17428,Edric Yewbarrow,edric.yewbarrow155@owlmail.co,NR,2025-01-03,1959,ILLUSION
WIZ-17429,Quilla Umberfall,quilla.umberfall985@owlmail.co,NR,2026-01-03,2001,Illusion
WIZ-17430,Alaric Duskwater,alaric.duskwater695@owlmail.co,sw,2024-09-11,1894,Divination
WIZ-17431,Bramble Nightbloom,bramble.nightbloom647@ravenpost.net,SW,2023-12-17,1918,Alchemy
WIZ-17432,Zephyrine Copperkettle,zephyrine.copperkettle480@owlmail.co,CV,2023-05-10,1985,Divination
WIZ-17433,Umbra Emberwhisk,umbra.emberwhisk63@owlmail.co,ec,2023-01-29,1912,Enchantment
WIZ-17434,Rowan Moonbrook,rowan.moonbrook536@crystalball.io,ember coast,2024-01-21,1906,Alchemy
WIZ-17435,Kestrel Crowfeather,kestrel.crowfeather314@crystalball.io,nr,2026-02-09,1982,Illusion
WIZ-17436,Bramble Everbright,bramble.everbright41@crystalball.io,SW,2023-05-03,1986,Enchantment
WIZ-17437,Rowan Yewbarrow,rowan.yewbarrow28@owlmail.co,CV,2024-07-09,1986,Transmutation
WIZ-17438,Seraphine Glimmerstone,seraphine.glimmerstone667@crystalball.io,EC,2024-07-31,1931,Herbalism
WIZ-17439,Maribel Ironquill,maribel.ironquill359@owlmail.co,ML,2026-02-07,1976,Transmutation
WIZ-17440,Jasper Jackdaw,jasper.jackdaw763@crystalball.io,Northern Reaches,2024-09-17,1935,Alchemy
WIZ-17441,Jasper Hollowbranch,jasper.hollowbranch216@moonmail.net,cv,2025-12-15,1998,Illusion
WIZ-17442,Edric Owlsworth,edric.owlsworth344@crystalball.io,CV,2025-03-12,1977,Transmutation
WIZ-17443,Seraphine Saltmarsh,seraphine.saltmarsh693@moonmail.net,ML,2025-03-26,1999,Healing
WIZ-17444,Dorian Frostpetal,dorian.frostpetal26@moonmail.net,silverwood,2023-08-12,1892,Healing
WIZ-17445,Juniper Thistledown,juniper.thistledown614@crystalball.io,ember coast,2025-02-13,1953,Alchemy
WIZ-17446,Nimbus Glimmerstone,nimbus.glimmerstone673@owlmail.co,ember coast,2023-12-16,1995,Divination
WIZ-17447,Petra Frostpetal,petra.frostpetal544@grimoire.org,ML,2023-04-28,1891,Illusion
WIZ-17448,Oswin Barrowmere,oswin.barrowmere160@moonmail.net,NR,2023-08-22,1931,Divination
WIZ-17449,Nimbus Dimbleby,nimbus.dimbleby249@crystalball.io,sw,2024-02-12,1974,Alchemy
WIZ-17450,Fiora Glimmerstone,fiora.glimmerstone385@grimoire.org,NR,2023-03-26,1910,Healing
WIZ-17451,Juniper Wandwright,juniper.wandwright290@owlmail.co,SW,2024-01-11,1982,Divination
WIZ-17452,Rowan Ravenscroft,rowan.ravenscroft387@owlmail.co,nr,2024-06-29,1984,Herbalism
WIZ-17453,Ambrose Tanglewood,ambrose.tanglewood581@ravenpost.net,sw,2025-02-23,1965,Alchemy
WIZ-17454,Elowen Dimbleby,elowen.dimbleby24@ravenpost.net,Northern Reaches,2024-03-19,1974,Alchemy
WIZ-17455,Vesper Brightmantle,vesper.brightmantle87@owlmail.co,ml,2024-01-04,1988,Transmutation
WIZ-17456,Morwenna Owlsworth,morwenna.owlsworth637@moonmail.net,CV,2023-06-15,1963,Enchantment
WIZ-17457,Belladonna Emberwhisk,belladonna.emberwhisk589@crystalball.io,nr,2025-02-20,1937,Enchantment
WIZ-17458,Fenwick Copperkettle,fenwick.copperkettle788@ravenpost.net,nr,2024-10-16,1944,Herbalism
WIZ-17459,Yarrow Netherfield,yarrow.netherfield126@crystalball.io,silverwood,2025-05-26,1986,Healing
WIZ-17460,Belladonna Quickbramble,belladonna.quickbramble227@ravenpost.net,Northern Reaches,2026-05-31,1939,Herbalism
WIZ-17461,Zephyrine Thistledown,zephyrine.thistledown613@ravenpost.net,NR,2024-12-21,1914,Alchemy
WIZ-17462,Delphine Wandwright,delphine.wandwright477@ravenpost.net,NR,2024-11-22,2004,Herbalism
WIZ-17463,Kestrel Ironquill,kestrel.ironquill724@moonmail.net,nr,2026-03-18,1910,Enchantment
WIZ-17464,Seraphine Cinderfell,seraphine.cinderfell433@moonmail.net,EC,2023-05-19,1931,Herbalism
WIZ-17465,Oswin Tanglewood,oswin.tanglewood967@crystalball.io,ec,2025-11-17,1985,Divination
WIZ-17466,Delphine Dimbleby,delphine.dimbleby986@moonmail.net,EC,2024-09-06,1893,Healing
WIZ-17467,Petra Winterbourne,petra.winterbourne42@grimoire.org,ml,2023-06-29,1916,Enchantment
WIZ-17468,Peregrine Tanglewood,peregrine.tanglewood59@moonmail.net,EC,2025-11-15,1885,Enchantment
WIZ-17469,Gideon Umberfall,gideon.umberfall89@ravenpost.net,cv,2025-11-22,1999,Illusion
WIZ-17470,Bramble Kilnworth,bramble.kilnworth969@owlmail.co,NR,2025-05-24,1959,Healing
WIZ-17471,Bramble Brightmantle,bramble.brightmantle957@crystalball.io,NR,2024-03-04,1957,Illusion
WIZ-17472,Corvin Copperkettle,corvin.copperkettle411@ravenpost.net,Ember Coast,2024-01-08,1984,Divination
WIZ-17473,Ambrose Mossheart,ambrose.mossheart651@grimoire.org,NR,2024-01-26,1946,Herbalism
WIZ-17474,Gideon Duskwater,gideon.duskwater386@owlmail.co,Ember Coast,2024-12-22,1966,Healing
WIZ-17475,Alaric Larkspur,alaric.larkspur202@moonmail.net,NR,2025-02-28,1958,Illusion
WIZ-17476,Gideon Frostpetal,gideon.frostpetal197@crystalball.io,Northern Reaches,2023-12-22,2005,Illusion
WIZ-17477,Bramble Mistlethorn,bramble.mistlethorn752@moonmail.net,northern reaches,2024-04-09,1963,Illusion
WIZ-17478,Lyra Emberwhisk,lyra.emberwhisk138@ravenpost.net,nr,2023-05-25,1956,Transmutation
WIZ-17479,Isolde Barrowmere,isolde.barrowmere750@owlmail.co,SW,2024-10-02,1908,Transmutation
WIZ-17480,Quilla Larkspur,quilla.larkspur111@grimoire.org,NR,2023-03-18,1904,Enchantment
WIZ-17481,Belladonna Quickbramble,belladonna.quickbramble489@crystalball.io,nr,2025-09-15,1889,Enchantment
WIZ-17482,Kestrel Copperkettle,kestrel.copperkettle663@owlmail.co,NR,2024-02-09,1985,Transmutation
WIZ-17483,Belladonna Cinderfell,,EC,2025-05-07,1962,Transmutation
WIZ-17484,Wendeline Winterbourne,wendeline.winterbourne4@ravenpost.net,SW,2025-11-17,1962,Alchemy
WIZ-17485,Juniper Umberfall,juniper.umberfall881@moonmail.net,Silverwood,2023-02-02,1990,Herbalism
WIZ-17486,Jasper Wandwright,jasper.wandwright890@crystalball.io,SW,2024-09-14,1885,Alchemy
WIZ-17487,Ignatius Vexley,,Silverwood,2023-01-12,1999,Enchantment
WIZ-17488,Juniper Ravenscroft,juniper.ravenscroft284@moonmail.net,Northern Reaches,2023-07-29,1893,Divination
WIZ-17489,Fiora Netherfield,fiora.netherfield524@crystalball.io,ml,2024-01-23,1912,Alchemy
WIZ-17490,Isolde Kilnworth,isolde.kilnworth502@crystalball.io,ec,2023-06-02,1980,Alchemy
WIZ-17491,Juniper Frostpetal,juniper.frostpetal84@owlmail.co,ML,2023-09-06,1893,Herbalism
WIZ-17492,Umbra Wandwright,umbra.wandwright893@moonmail.net,cv,2023-06-14,1968,DIVINATION
WIZ-17493,Xanthe Fernwhistle,xanthe.fernwhistle432@owlmail.co,EC,2023-08-29,1891,Alchemy
WIZ-17494,Oswin Larkspur,oswin.larkspur720@ravenpost.net,EC,2025-04-10,1912,Divination
WIZ-17495,Umbra Wandwright,umbra.wandwright207@grimoire.org,Ember Coast,2023-02-26,1956,Divination
WIZ-17496,Kestrel Vexley,kestrel.vexley622@ravenpost.net,Silverwood,2024-05-18,1970,Enchantment
WIZ-17497,Thaddeus Cinderfell,thaddeus.cinderfell794@crystalball.io,ML,2023-04-04,1981,Illusion
WIZ-17498,Ignatius Yewbarrow,ignatius.yewbarrow476@moonmail.net,EC,2024-02-01,1941,Alchemy
WIZ-17499,Elowen Fernwhistle,elowen.fernwhistle723@owlmail.co,Crystal Vale,2025-08-23,1924,Transmutation
WIZ-17500,Morwenna Jackdaw,morwenna.jackdaw498@ravenpost.net,EC,2024-11-04,1994,TRANSMUTATION
